Curie,Uri
PR:Q42580,http://purl.obolibrary.org/obo/PR_Q42580
DRUGBANK:DB00860,http://purl.obolibrary.org/obo/DRUGBANK_DB00860
DRUGBANK:DB11203,http://purl.obolibrary.org/obo/DRUGBANK_DB11203
GO:0042107,http://purl.obolibrary.org/obo/GO_0042107
DRUGBANK:DB10509,http://purl.obolibrary.org/obo/DRUGBANK_DB10509
GO:0042089,http://purl.obolibrary.org/obo/GO_0042089
DRUGBANK:DB01093,http://purl.obolibrary.org/obo/DRUGBANK_DB01093
DRUGBANK:DB00537,http://purl.obolibrary.org/obo/DRUGBANK_DB00537
DRUGBANK:DB00316,http://purl.obolibrary.org/obo/DRUGBANK_DB00316
DRUGBANK:DB09110,http://purl.obolibrary.org/obo/DRUGBANK_DB09110
DRUGBANK:DB15073,http://purl.obolibrary.org/obo/DRUGBANK_DB15073
DRUGBANK:DB12907,http://purl.obolibrary.org/obo/DRUGBANK_DB12907
NCBITaxon:10140,http://purl.obolibrary.org/obo/NCBITaxon_10140
NCBITaxon:10139,http://purl.obolibrary.org/obo/NCBITaxon_10139
DRUGBANK:DB00798,http://purl.obolibrary.org/obo/DRUGBANK_DB00798
DRUGBANK:DB11008,http://purl.obolibrary.org/obo/DRUGBANK_DB11008
DRUGBANK:DB00281,http://purl.obolibrary.org/obo/DRUGBANK_DB00281
DRUGBANK:DB01065,http://purl.obolibrary.org/obo/DRUGBANK_DB01065
DRUGBANK:DB15994,http://purl.obolibrary.org/obo/DRUGBANK_DB15994
GO:0044455,http://purl.obolibrary.org/obo/GO_0044455
DRUGBANK:DB04398,http://purl.obolibrary.org/obo/DRUGBANK_DB04398
NCBITaxon:10045,http://purl.obolibrary.org/obo/NCBITaxon_10045
NCBITaxon:9655,http://purl.obolibrary.org/obo/NCBITaxon_9655
NCBITaxon:9647,http://purl.obolibrary.org/obo/NCBITaxon_9647
NCBITaxon:948950,http://purl.obolibrary.org/obo/NCBITaxon_948950
NCBITaxon:30649,http://purl.obolibrary.org/obo/NCBITaxon_30649
NCBITaxon:10135,http://purl.obolibrary.org/obo/NCBITaxon_10135
NCBITaxon:169417,http://purl.obolibrary.org/obo/NCBITaxon_169417
NCBITaxon:197539,http://purl.obolibrary.org/obo/NCBITaxon_197539
NCBITaxon:29066,http://purl.obolibrary.org/obo/NCBITaxon_29066
NCBITaxon:743423,http://purl.obolibrary.org/obo/NCBITaxon_743423
NCBITaxon:948953,http://purl.obolibrary.org/obo/NCBITaxon_948953
NCBITaxon:9650,http://purl.obolibrary.org/obo/NCBITaxon_9650
NCBITaxon:9676,http://purl.obolibrary.org/obo/NCBITaxon_9676
NCBITaxon:9723,http://purl.obolibrary.org/obo/NCBITaxon_9723
NCBITaxon:9726,http://purl.obolibrary.org/obo/NCBITaxon_9726
DRUGBANK:DB00682,http://purl.obolibrary.org/obo/DRUGBANK_DB00682
DRUGBANK:DB01183,http://purl.obolibrary.org/obo/DRUGBANK_DB01183
DRUGBANK:DB00345,http://purl.obolibrary.org/obo/DRUGBANK_DB00345
DRUGBANK:DB10573,http://purl.obolibrary.org/obo/DRUGBANK_DB10573
DRUGBANK:DB05394,http://purl.obolibrary.org/obo/DRUGBANK_DB05394
DRUGBANK:DB00415,http://purl.obolibrary.org/obo/DRUGBANK_DB00415
DRUGBANK:DB01235,http://purl.obolibrary.org/obo/DRUGBANK_DB01235
DRUGBANK:DB14131,http://purl.obolibrary.org/obo/DRUGBANK_DB14131
DRUGBANK:DB00675,http://purl.obolibrary.org/obo/DRUGBANK_DB00675
DRUGBANK:DB00661,http://purl.obolibrary.org/obo/DRUGBANK_DB00661
DRUGBANK:DB11136,http://purl.obolibrary.org/obo/DRUGBANK_DB11136
PR:P0CY08,http://purl.obolibrary.org/obo/PR_P0CY08
DRUGBANK:DB12768,http://purl.obolibrary.org/obo/DRUGBANK_DB12768
DRUGBANK:DB00107,http://purl.obolibrary.org/obo/DRUGBANK_DB00107
PR:P20432,http://purl.obolibrary.org/obo/PR_P20432
DRUGBANK:DB00233,http://purl.obolibrary.org/obo/DRUGBANK_DB00233
DRUGBANK:DB13761,http://purl.obolibrary.org/obo/DRUGBANK_DB13761
DRUGBANK:DB10707,http://purl.obolibrary.org/obo/DRUGBANK_DB10707
DRUGBANK:DB11387,http://purl.obolibrary.org/obo/DRUGBANK_DB11387
DRUGBANK:DB10674,http://purl.obolibrary.org/obo/DRUGBANK_DB10674
PR:000003225,http://purl.obolibrary.org/obo/PR_000003225
DRUGBANK:DB12537,http://purl.obolibrary.org/obo/DRUGBANK_DB12537
DRUGBANK:DB00313,http://purl.obolibrary.org/obo/DRUGBANK_DB00313
DRUGBANK:DB00305,http://purl.obolibrary.org/obo/DRUGBANK_DB00305
DRUGBANK:DB14366,http://purl.obolibrary.org/obo/DRUGBANK_DB14366
DRUGBANK:DB06690,http://purl.obolibrary.org/obo/DRUGBANK_DB06690
NCBITaxon:980193,http://purl.obolibrary.org/obo/NCBITaxon_980193
NCBITaxon:3703,http://purl.obolibrary.org/obo/NCBITaxon_3703
NCBITaxon:3704,http://purl.obolibrary.org/obo/NCBITaxon_3704
DRUGBANK:DB00099,http://purl.obolibrary.org/obo/DRUGBANK_DB00099
DRUGBANK:DB04465,http://purl.obolibrary.org/obo/DRUGBANK_DB04465
DRUGBANK:DB01082,http://purl.obolibrary.org/obo/DRUGBANK_DB01082
DRUGBANK:DB12091,http://purl.obolibrary.org/obo/DRUGBANK_DB12091
GO:0033267,http://purl.obolibrary.org/obo/GO_0033267
DRUGBANK:DB00199,http://purl.obolibrary.org/obo/DRUGBANK_DB00199
DRUGBANK:DB03568,http://purl.obolibrary.org/obo/DRUGBANK_DB03568
DRUGBANK:DB04422,http://purl.obolibrary.org/obo/DRUGBANK_DB04422
DRUGBANK:DB03796,http://purl.obolibrary.org/obo/DRUGBANK_DB03796
DRUGBANK:DB00818,http://purl.obolibrary.org/obo/DRUGBANK_DB00818
UBERON:3010224,http://purl.obolibrary.org/obo/UBERON_3010224
PR:000023742,http://purl.obolibrary.org/obo/PR_000023742
PR:Q24298,http://purl.obolibrary.org/obo/PR_Q24298
PR:000023628,http://purl.obolibrary.org/obo/PR_000023628
GO:0004882,http://purl.obolibrary.org/obo/GO_0004882
DRUGBANK:DB00058,http://purl.obolibrary.org/obo/DRUGBANK_DB00058
DRUGBANK:DB12481,http://purl.obolibrary.org/obo/DRUGBANK_DB12481
GO:0042623,http://purl.obolibrary.org/obo/GO_0042623
DRUGBANK:DB04532,http://purl.obolibrary.org/obo/DRUGBANK_DB04532
DRUGBANK:DB00951,http://purl.obolibrary.org/obo/DRUGBANK_DB00951
DRUGBANK:DB00829,http://purl.obolibrary.org/obo/DRUGBANK_DB00829
DRUGBANK:DB00048,http://purl.obolibrary.org/obo/DRUGBANK_DB00048
GO:0009405,http://purl.obolibrary.org/obo/GO_0009405
DRUGBANK:DB00773,http://purl.obolibrary.org/obo/DRUGBANK_DB00773
DRUGBANK:DB01115,http://purl.obolibrary.org/obo/DRUGBANK_DB01115
DRUGBANK:DB00073,http://purl.obolibrary.org/obo/DRUGBANK_DB00073
DRUGBANK:DB02587,http://purl.obolibrary.org/obo/DRUGBANK_DB02587
DRUGBANK:DB00279,http://purl.obolibrary.org/obo/DRUGBANK_DB00279
DRUGBANK:DB10562,http://purl.obolibrary.org/obo/DRUGBANK_DB10562
DRUGBANK:DB03017,http://purl.obolibrary.org/obo/DRUGBANK_DB03017
DRUGBANK:DB12510,http://purl.obolibrary.org/obo/DRUGBANK_DB12510
DRUGBANK:DB00331,http://purl.obolibrary.org/obo/DRUGBANK_DB00331
DRUGBANK:DB11558,http://purl.obolibrary.org/obo/DRUGBANK_DB11558
DRUGBANK:DB00115,http://purl.obolibrary.org/obo/DRUGBANK_DB00115
DRUGBANK:DB00541,http://purl.obolibrary.org/obo/DRUGBANK_DB00541
DRUGBANK:DB00182,http://purl.obolibrary.org/obo/DRUGBANK_DB00182
DRUGBANK:DB01174,http://purl.obolibrary.org/obo/DRUGBANK_DB01174
PR:000023165,http://purl.obolibrary.org/obo/PR_000023165
DRUGBANK:DB01240,http://purl.obolibrary.org/obo/DRUGBANK_DB01240
DRUGBANK:DB00159,http://purl.obolibrary.org/obo/DRUGBANK_DB00159
DRUGBANK:DB00813,http://purl.obolibrary.org/obo/DRUGBANK_DB00813
DRUGBANK:DB14227,http://purl.obolibrary.org/obo/DRUGBANK_DB14227
DRUGBANK:DB00388,http://purl.obolibrary.org/obo/DRUGBANK_DB00388
DRUGBANK:DB00502,http://purl.obolibrary.org/obo/DRUGBANK_DB00502
DRUGBANK:DB12620,http://purl.obolibrary.org/obo/DRUGBANK_DB12620
DRUGBANK:DB01481,http://purl.obolibrary.org/obo/DRUGBANK_DB01481
DRUGBANK:DB00681,http://purl.obolibrary.org/obo/DRUGBANK_DB00681
DRUGBANK:DB00742,http://purl.obolibrary.org/obo/DRUGBANK_DB00742
DRUGBANK:DB15591,http://purl.obolibrary.org/obo/DRUGBANK_DB15591
DRUGBANK:DB11325,http://purl.obolibrary.org/obo/DRUGBANK_DB11325
DRUGBANK:DB12126,http://purl.obolibrary.org/obo/DRUGBANK_DB12126
DRUGBANK:DB00277,http://purl.obolibrary.org/obo/DRUGBANK_DB00277
DRUGBANK:DB03581,http://purl.obolibrary.org/obo/DRUGBANK_DB03581
DRUGBANK:DB03756,http://purl.obolibrary.org/obo/DRUGBANK_DB03756
GO:0016568,http://purl.obolibrary.org/obo/GO_0016568
NCBITaxon:11159,http://purl.obolibrary.org/obo/NCBITaxon_11159
PR:000025876,http://purl.obolibrary.org/obo/PR_000025876
PR:000022465,http://purl.obolibrary.org/obo/PR_000022465
DRUGBANK:DB12652,http://purl.obolibrary.org/obo/DRUGBANK_DB12652
PR:000022085,http://purl.obolibrary.org/obo/PR_000022085
DRUGBANK:DB01092,http://purl.obolibrary.org/obo/DRUGBANK_DB01092
DRUGBANK:DB13149,http://purl.obolibrary.org/obo/DRUGBANK_DB13149
DRUGBANK:DB01060,http://purl.obolibrary.org/obo/DRUGBANK_DB01060
DRUGBANK:DB14473,http://purl.obolibrary.org/obo/DRUGBANK_DB14473
DRUGBANK:DB10506,http://purl.obolibrary.org/obo/DRUGBANK_DB10506
DRUGBANK:DB11010,http://purl.obolibrary.org/obo/DRUGBANK_DB11010
DRUGBANK:DB00608,http://purl.obolibrary.org/obo/DRUGBANK_DB00608
DRUGBANK:DB14242,http://purl.obolibrary.org/obo/DRUGBANK_DB14242
DRUGBANK:DB00129,http://purl.obolibrary.org/obo/DRUGBANK_DB00129
DRUGBANK:DB00325,http://purl.obolibrary.org/obo/DRUGBANK_DB00325
DRUGBANK:DB09153,http://purl.obolibrary.org/obo/DRUGBANK_DB09153
UBERON:0004457,http://purl.obolibrary.org/obo/UBERON_0004457
DRUGBANK:DB02134,http://purl.obolibrary.org/obo/DRUGBANK_DB02134
DRUGBANK:DB03366,http://purl.obolibrary.org/obo/DRUGBANK_DB03366
DRUGBANK:DB14104,http://purl.obolibrary.org/obo/DRUGBANK_DB14104
DRUGBANK:DB00968,http://purl.obolibrary.org/obo/DRUGBANK_DB00968
GO:0043492,http://purl.obolibrary.org/obo/GO_0043492
DRUGBANK:DB14245,http://purl.obolibrary.org/obo/DRUGBANK_DB14245
DRUGBANK:DB11348,http://purl.obolibrary.org/obo/DRUGBANK_DB11348
DRUGBANK:DB02857,http://purl.obolibrary.org/obo/DRUGBANK_DB02857
DRUGBANK:DB00440,http://purl.obolibrary.org/obo/DRUGBANK_DB00440
DRUGBANK:DB00564,http://purl.obolibrary.org/obo/DRUGBANK_DB00564
DRUGBANK:DB13133,http://purl.obolibrary.org/obo/DRUGBANK_DB13133
DRUGBANK:DB04216,http://purl.obolibrary.org/obo/DRUGBANK_DB04216
DRUGBANK:DB00312,http://purl.obolibrary.org/obo/DRUGBANK_DB00312
PR:000033987,http://purl.obolibrary.org/obo/PR_000033987
DRUGBANK:DB13518,http://purl.obolibrary.org/obo/DRUGBANK_DB13518
DRUGBANK:DB00864,http://purl.obolibrary.org/obo/DRUGBANK_DB00864
DRUGBANK:DB00144,http://purl.obolibrary.org/obo/DRUGBANK_DB00144
DRUGBANK:DB09375,http://purl.obolibrary.org/obo/DRUGBANK_DB09375
DRUGBANK:DB00959,http://purl.obolibrary.org/obo/DRUGBANK_DB00959
GO:0098805,http://purl.obolibrary.org/obo/GO_0098805
DRUGBANK:DB01022,http://purl.obolibrary.org/obo/DRUGBANK_DB01022
DRUGBANK:DB02261,http://purl.obolibrary.org/obo/DRUGBANK_DB02261
DRUGBANK:DB00916,http://purl.obolibrary.org/obo/DRUGBANK_DB00916
DRUGBANK:DB09241,http://purl.obolibrary.org/obo/DRUGBANK_DB09241
DRUGBANK:DB11109,http://purl.obolibrary.org/obo/DRUGBANK_DB11109
DRUGBANK:DB00028,http://purl.obolibrary.org/obo/DRUGBANK_DB00028
PR:000023551,http://purl.obolibrary.org/obo/PR_000023551
DRUGBANK:DB00112,http://purl.obolibrary.org/obo/DRUGBANK_DB00112
DRUGBANK:DB01394,http://purl.obolibrary.org/obo/DRUGBANK_DB01394
DRUGBANK:DB00290,http://purl.obolibrary.org/obo/DRUGBANK_DB00290
GO:0015405,http://purl.obolibrary.org/obo/GO_0015405
PR:P52160,http://purl.obolibrary.org/obo/PR_P52160
GO:0016820,http://purl.obolibrary.org/obo/GO_0016820
DRUGBANK:DB00993,http://purl.obolibrary.org/obo/DRUGBANK_DB00993
DRUGBANK:DB06782,http://purl.obolibrary.org/obo/DRUGBANK_DB06782
DRUGBANK:DB00441,http://purl.obolibrary.org/obo/DRUGBANK_DB00441
DRUGBANK:DB14681,http://purl.obolibrary.org/obo/DRUGBANK_DB14681
DRUGBANK:DB00013,http://purl.obolibrary.org/obo/DRUGBANK_DB00013
DRUGBANK:DB11788,http://purl.obolibrary.org/obo/DRUGBANK_DB11788
DRUGBANK:DB00575,http://purl.obolibrary.org/obo/DRUGBANK_DB00575
DRUGBANK:DB08862,http://purl.obolibrary.org/obo/DRUGBANK_DB08862
MOP:0000093,http://purl.obolibrary.org/obo/MOP_0000093
DRUGBANK:DB01159,http://purl.obolibrary.org/obo/DRUGBANK_DB01159
DRUGBANK:DB00970,http://purl.obolibrary.org/obo/DRUGBANK_DB00970
DRUGBANK:DB05232,http://purl.obolibrary.org/obo/DRUGBANK_DB05232
PR:000024844,http://purl.obolibrary.org/obo/PR_000024844
DRUGBANK:DB00811,http://purl.obolibrary.org/obo/DRUGBANK_DB00811
PR:Q9LHA8,http://purl.obolibrary.org/obo/PR_Q9LHA8
DRUGBANK:DB14709,http://purl.obolibrary.org/obo/DRUGBANK_DB14709
DRUGBANK:DB01248,http://purl.obolibrary.org/obo/DRUGBANK_DB01248
PR:P41797,http://purl.obolibrary.org/obo/PR_P41797
DRUGBANK:DB00958,http://purl.obolibrary.org/obo/DRUGBANK_DB00958
MOP:0000629,http://purl.obolibrary.org/obo/MOP_0000629
DRUGBANK:DB04327,http://purl.obolibrary.org/obo/DRUGBANK_DB04327
DRUGBANK:DB12750,http://purl.obolibrary.org/obo/DRUGBANK_DB12750
DRUGBANK:DB03575,http://purl.obolibrary.org/obo/DRUGBANK_DB03575
DRUGBANK:DB10551,http://purl.obolibrary.org/obo/DRUGBANK_DB10551
DRUGBANK:DB01452,http://purl.obolibrary.org/obo/DRUGBANK_DB01452
DRUGBANK:DB00252,http://purl.obolibrary.org/obo/DRUGBANK_DB00252
DRUGBANK:DB04224,http://purl.obolibrary.org/obo/DRUGBANK_DB04224
DRUGBANK:DB02745,http://purl.obolibrary.org/obo/DRUGBANK_DB02745
NCBITaxon:3701,http://purl.obolibrary.org/obo/NCBITaxon_3701
DRUGBANK:DB14531,http://purl.obolibrary.org/obo/DRUGBANK_DB14531
DRUGBANK:DB14522,http://purl.obolibrary.org/obo/DRUGBANK_DB14522
DRUGBANK:DB09421,http://purl.obolibrary.org/obo/DRUGBANK_DB09421
GO:0002378,http://purl.obolibrary.org/obo/GO_0002378
DRUGBANK:DB00727,http://purl.obolibrary.org/obo/DRUGBANK_DB00727
DRUGBANK:DB00583,http://purl.obolibrary.org/obo/DRUGBANK_DB00583
DRUGBANK:DB06709,http://purl.obolibrary.org/obo/DRUGBANK_DB06709
DRUGBANK:DB01015,http://purl.obolibrary.org/obo/DRUGBANK_DB01015
NCBITaxon:980083,http://purl.obolibrary.org/obo/NCBITaxon_980083
DRUGBANK:DB01211,http://purl.obolibrary.org/obo/DRUGBANK_DB01211
DRUGBANK:DB00333,http://purl.obolibrary.org/obo/DRUGBANK_DB00333
DRUGBANK:DB11312,http://purl.obolibrary.org/obo/DRUGBANK_DB11312
DRUGBANK:DB01914,http://purl.obolibrary.org/obo/DRUGBANK_DB01914
DRUGBANK:DB08831,http://purl.obolibrary.org/obo/DRUGBANK_DB08831
DRUGBANK:DB06774,http://purl.obolibrary.org/obo/DRUGBANK_DB06774
DRUGBANK:DB11672,http://purl.obolibrary.org/obo/DRUGBANK_DB11672
DRUGBANK:DB10501,http://purl.obolibrary.org/obo/DRUGBANK_DB10501
DRUGBANK:DB00477,http://purl.obolibrary.org/obo/DRUGBANK_DB00477
DRUGBANK:DB11576,http://purl.obolibrary.org/obo/DRUGBANK_DB11576
DRUGBANK:DB00695,http://purl.obolibrary.org/obo/DRUGBANK_DB00695
DRUGBANK:DB00152,http://purl.obolibrary.org/obo/DRUGBANK_DB00152
DRUGBANK:DB00254,http://purl.obolibrary.org/obo/DRUGBANK_DB00254
DRUGBANK:DB02166,http://purl.obolibrary.org/obo/DRUGBANK_DB02166
DRUGBANK:DB08847,http://purl.obolibrary.org/obo/DRUGBANK_DB08847
DRUGBANK:DB00619,http://purl.obolibrary.org/obo/DRUGBANK_DB00619
GO:0071822,http://purl.obolibrary.org/obo/GO_0071822
DRUGBANK:DB01050,http://purl.obolibrary.org/obo/DRUGBANK_DB01050
DRUGBANK:DB00297,http://purl.obolibrary.org/obo/DRUGBANK_DB00297
DRUGBANK:DB02901,http://purl.obolibrary.org/obo/DRUGBANK_DB02901
DRUGBANK:DB00683,http://purl.obolibrary.org/obo/DRUGBANK_DB00683
DRUGBANK:DB03401,http://purl.obolibrary.org/obo/DRUGBANK_DB03401
DRUGBANK:DB01956,http://purl.obolibrary.org/obo/DRUGBANK_DB01956
DRUGBANK:DB14007,http://purl.obolibrary.org/obo/DRUGBANK_DB14007
DRUGBANK:DB00464,http://purl.obolibrary.org/obo/DRUGBANK_DB00464
DRUGBANK:DB06379,http://purl.obolibrary.org/obo/DRUGBANK_DB06379
DRUGBANK:DB04827,http://purl.obolibrary.org/obo/DRUGBANK_DB04827
DRUGBANK:DB15263,http://purl.obolibrary.org/obo/DRUGBANK_DB15263
PR:000044681,http://purl.obolibrary.org/obo/PR_000044681
PR:Q9FJR1,http://purl.obolibrary.org/obo/PR_Q9FJR1
PR:O42364,http://purl.obolibrary.org/obo/PR_O42364
DRUGBANK:DB00753,http://purl.obolibrary.org/obo/DRUGBANK_DB00753
DRUGBANK:DB16187,http://purl.obolibrary.org/obo/DRUGBANK_DB16187
DRUGBANK:DB01643,http://purl.obolibrary.org/obo/DRUGBANK_DB01643
NCBITaxon:29258,http://purl.obolibrary.org/obo/NCBITaxon_29258
NCBITaxon:11245,http://purl.obolibrary.org/obo/NCBITaxon_11245
DRUGBANK:DB02379,http://purl.obolibrary.org/obo/DRUGBANK_DB02379
DRUGBANK:DB00514,http://purl.obolibrary.org/obo/DRUGBANK_DB00514
DRUGBANK:DB00758,http://purl.obolibrary.org/obo/DRUGBANK_DB00758
DRUGBANK:DB02709,http://purl.obolibrary.org/obo/DRUGBANK_DB02709
PR:000033662,http://purl.obolibrary.org/obo/PR_000033662
PR:Q02887,http://purl.obolibrary.org/obo/PR_Q02887
DRUGBANK:DB00472,http://purl.obolibrary.org/obo/DRUGBANK_DB00472
DRUGBANK:DB10544,http://purl.obolibrary.org/obo/DRUGBANK_DB10544
DRUGBANK:DB00987,http://purl.obolibrary.org/obo/DRUGBANK_DB00987
DRUGBANK:DB00382,http://purl.obolibrary.org/obo/DRUGBANK_DB00382
DRUGBANK:DB00851,http://purl.obolibrary.org/obo/DRUGBANK_DB00851
DRUGBANK:DB03708,http://purl.obolibrary.org/obo/DRUGBANK_DB03708
DRUGBANK:DB09419,http://purl.obolibrary.org/obo/DRUGBANK_DB09419
DRUGBANK:DB00196,http://purl.obolibrary.org/obo/DRUGBANK_DB00196
DRUGBANK:DB11330,http://purl.obolibrary.org/obo/DRUGBANK_DB11330
DRUGBANK:DB00065,http://purl.obolibrary.org/obo/DRUGBANK_DB00065
PR:Q96518,http://purl.obolibrary.org/obo/PR_Q96518
DRUGBANK:DB04272,http://purl.obolibrary.org/obo/DRUGBANK_DB04272
DRUGBANK:DB00390,http://purl.obolibrary.org/obo/DRUGBANK_DB00390
DRUGBANK:DB00936,http://purl.obolibrary.org/obo/DRUGBANK_DB00936
PR:F4KFT7,http://purl.obolibrary.org/obo/PR_F4KFT7
DRUGBANK:DB01296,http://purl.obolibrary.org/obo/DRUGBANK_DB01296
DRUGBANK:DB00363,http://purl.obolibrary.org/obo/DRUGBANK_DB00363
DRUGBANK:DB01197,http://purl.obolibrary.org/obo/DRUGBANK_DB01197
DRUGBANK:DB14141,http://purl.obolibrary.org/obo/DRUGBANK_DB14141
DRUGBANK:DB07950,http://purl.obolibrary.org/obo/DRUGBANK_DB07950
PR:000022329,http://purl.obolibrary.org/obo/PR_000022329
GO:0015037,http://purl.obolibrary.org/obo/GO_0015037
DRUGBANK:DB11014,http://purl.obolibrary.org/obo/DRUGBANK_DB11014
DRUGBANK:DB00141,http://purl.obolibrary.org/obo/DRUGBANK_DB00141
GO:0015002,http://purl.obolibrary.org/obo/GO_0015002
GO:0016676,http://purl.obolibrary.org/obo/GO_0016676
DRUGBANK:DB14472,http://purl.obolibrary.org/obo/DRUGBANK_DB14472
DRUGBANK:DB11639,http://purl.obolibrary.org/obo/DRUGBANK_DB11639
GO:0044712,http://purl.obolibrary.org/obo/GO_0044712
DRUGBANK:DB01584,http://purl.obolibrary.org/obo/DRUGBANK_DB01584
DRUGBANK:DB01577,http://purl.obolibrary.org/obo/DRUGBANK_DB01577
DRUGBANK:DB00206,http://purl.obolibrary.org/obo/DRUGBANK_DB00206
DRUGBANK:DB00586,http://purl.obolibrary.org/obo/DRUGBANK_DB00586
DRUGBANK:DB15540,http://purl.obolibrary.org/obo/DRUGBANK_DB15540
DRUGBANK:DB00169,http://purl.obolibrary.org/obo/DRUGBANK_DB00169
PR:000028269,http://purl.obolibrary.org/obo/PR_000028269
DRUGBANK:DB09142,http://purl.obolibrary.org/obo/DRUGBANK_DB09142
NCBITaxon:3702,http://purl.obolibrary.org/obo/NCBITaxon_3702
DRUGBANK:DB13424,http://purl.obolibrary.org/obo/DRUGBANK_DB13424
DRUGBANK:DB09155,http://purl.obolibrary.org/obo/DRUGBANK_DB09155
DRUGBANK:DB00501,http://purl.obolibrary.org/obo/DRUGBANK_DB00501
DRUGBANK:DB01053,http://purl.obolibrary.org/obo/DRUGBANK_DB01053
DRUGBANK:DB00457,http://purl.obolibrary.org/obo/DRUGBANK_DB00457
DRUGBANK:DB01645,http://purl.obolibrary.org/obo/DRUGBANK_DB01645
NCBITaxon:2133750,http://purl.obolibrary.org/obo/NCBITaxon_2133750
DRUGBANK:DB11298,http://purl.obolibrary.org/obo/DRUGBANK_DB11298
DRUGBANK:DB13198,http://purl.obolibrary.org/obo/DRUGBANK_DB13198
PR:Q24151,http://purl.obolibrary.org/obo/PR_Q24151
DRUGBANK:DB11659,http://purl.obolibrary.org/obo/DRUGBANK_DB11659
NCBITaxon:352162,http://purl.obolibrary.org/obo/NCBITaxon_352162
DRUGBANK:DB00495,http://purl.obolibrary.org/obo/DRUGBANK_DB00495
DRUGBANK:DB06973,http://purl.obolibrary.org/obo/DRUGBANK_DB06973
GO:0042282,http://purl.obolibrary.org/obo/GO_0042282
DRUGBANK:DB14745,http://purl.obolibrary.org/obo/DRUGBANK_DB14745
DRUGBANK:DB00114,http://purl.obolibrary.org/obo/DRUGBANK_DB00114
DRUGBANK:DB13949,http://purl.obolibrary.org/obo/DRUGBANK_DB13949
DRUGBANK:DB00140,http://purl.obolibrary.org/obo/DRUGBANK_DB00140
DRUGBANK:DB12028,http://purl.obolibrary.org/obo/DRUGBANK_DB12028
PR:000022829,http://purl.obolibrary.org/obo/PR_000022829
PR:P03882,http://purl.obolibrary.org/obo/PR_P03882
DRUGBANK:DB02579,http://purl.obolibrary.org/obo/DRUGBANK_DB02579
DRUGBANK:DB12111,http://purl.obolibrary.org/obo/DRUGBANK_DB12111
DRUGBANK:DB00165,http://purl.obolibrary.org/obo/DRUGBANK_DB00165
DRUGBANK:DB04899,http://purl.obolibrary.org/obo/DRUGBANK_DB04899
NCBITaxon:4896,http://purl.obolibrary.org/obo/NCBITaxon_4896
DRUGBANK:DB03147,http://purl.obolibrary.org/obo/DRUGBANK_DB03147
NCBITaxon:4895,http://purl.obolibrary.org/obo/NCBITaxon_4895
DRUGBANK:DB00770,http://purl.obolibrary.org/obo/DRUGBANK_DB00770
DRUGBANK:DB00878,http://purl.obolibrary.org/obo/DRUGBANK_DB00878
DRUGBANK:DB00536,http://purl.obolibrary.org/obo/DRUGBANK_DB00536
DRUGBANK:DB01212,http://purl.obolibrary.org/obo/DRUGBANK_DB01212
DRUGBANK:DB00594,http://purl.obolibrary.org/obo/DRUGBANK_DB00594
MOP:0000618,http://purl.obolibrary.org/obo/MOP_0000618
MOP:0000619,http://purl.obolibrary.org/obo/MOP_0000619
GO:0044705,http://purl.obolibrary.org/obo/GO_0044705
DRUGBANK:DB01190,http://purl.obolibrary.org/obo/DRUGBANK_DB01190
DRUGBANK:DB00627,http://purl.obolibrary.org/obo/DRUGBANK_DB00627
PR:P51136,http://purl.obolibrary.org/obo/PR_P51136
DRUGBANK:DB10537,http://purl.obolibrary.org/obo/DRUGBANK_DB10537
DRUGBANK:DB14076,http://purl.obolibrary.org/obo/DRUGBANK_DB14076
DRUGBANK:DB10567,http://purl.obolibrary.org/obo/DRUGBANK_DB10567
DRUGBANK:DB10546,http://purl.obolibrary.org/obo/DRUGBANK_DB10546
DRUGBANK:DB15228,http://purl.obolibrary.org/obo/DRUGBANK_DB15228
DRUGBANK:DB01598,http://purl.obolibrary.org/obo/DRUGBANK_DB01598
DRUGBANK:DB10533,http://purl.obolibrary.org/obo/DRUGBANK_DB10533
DRUGBANK:DB10633,http://purl.obolibrary.org/obo/DRUGBANK_DB10633
GO:0051186,http://purl.obolibrary.org/obo/GO_0051186
DRUGBANK:DB01942,http://purl.obolibrary.org/obo/DRUGBANK_DB01942
DRUGBANK:DB00526,http://purl.obolibrary.org/obo/DRUGBANK_DB00526
DRUGBANK:DB00655,http://purl.obolibrary.org/obo/DRUGBANK_DB00655
DRUGBANK:DB10553,http://purl.obolibrary.org/obo/DRUGBANK_DB10553
DRUGBANK:DB01151,http://purl.obolibrary.org/obo/DRUGBANK_DB01151
DRUGBANK:DB00155,http://purl.obolibrary.org/obo/DRUGBANK_DB00155
DRUGBANK:DB16024,http://purl.obolibrary.org/obo/DRUGBANK_DB16024
DRUGBANK:DB14145,http://purl.obolibrary.org/obo/DRUGBANK_DB14145
PR:000022778,http://purl.obolibrary.org/obo/PR_000022778
DRUGBANK:DB00299,http://purl.obolibrary.org/obo/DRUGBANK_DB00299
DRUGBANK:DB01536,http://purl.obolibrary.org/obo/DRUGBANK_DB01536
DRUGBANK:DB03419,http://purl.obolibrary.org/obo/DRUGBANK_DB03419
